35243,0.0,0.004839601678694379,0.0,0.0,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1832883,0.0,0.0,0.0,0.0,0,0,0,0,0,3,0,7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8072190,0.0,0.05265078140516136,0.0,0.0,0,4,0,0,4,0,0,0,0.0,0.0,0,0,0.0,0.052649725074137975,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0563310233919765E-6,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
145319,2.716946191019403,0.46811991263942726,0.0,0.0,19,23,0,0,0,0,6,0,0.0,0.0,0,0,2.6666727463565962,0.006927526013663567,18,9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
65044,0.0,0.6525160278596583,0.0,0.0,0,17,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.650496836726041,0,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7659979,0.058114662398380625,0.14620889295628908,0.0,0.0,1,6,0,0,0,0,0,0,0.0,0.0,0,0,0.058114662398380625,0.14620889295628908,1,6,0.0,3.628733873028977E-8,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6371645,2.8557253778712943,2.8557253778712943,0.0,0.0,5,5,0,0,0,9,0,9,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.7723134950319293,0.7723134950319293,4,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
71631,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1682406,0.2183838329224223,0.21838383292242236,0.0,0.0,1,6,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.2183838329224223,0.21838383292242236,1,5,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
65917,0.0,0.49363478662124216,0.0,0.0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.49363478662124216,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
